Date,Open,High,Low,Close,Volume,symbol
2021-07-02,51.2599983215332,51.47460174560547,48.52909851074219,50.400001525878906,78364592,NIO
2021-07-02,43.810001373291016,44.119998931884766,41.5099983215332,43.7400016784668,17407850,XPEV
2021-07-02,30.899999618530273,31.229999542236328,29.1200008392334,30.059999465942383,8646261,FUBO
2021-07-02,16.899999618530273,17.0,16.360000610351562,16.450000762939453,243437,GAN
